gid,bld_id,ppty_use,ppty_id,businame,busitype,busiprod,ppty_plt_n,ppty_strn,ppty_addy,busireg_st,busi_regno,busi_inc_y,staf_str,contact,tax_appli,tin_status,tin_no,lt_pd_year,lt_amt_pd,x,y
1395,4374,COMMERCIAL,C100000377,,MEDIUM,GORCERCY,,,,REGISTERED,7620,5/15/2010,754,,VAT,YES,1109743,,150000,3.193630,6.479344
1396,4375,COMMERCIAL,C100000378,,SMALL,GORCERCY,,,,REGISTERED,7640,5/15/2010,756,,VAT,YES,1109744,,150000,3.193722,6.479289
1397,4376,COMMERCIAL,C100000379,,SMALL,HEALTHCARE,,,,REGISTERED,7660,5/15/2010,758,,VAT,YES,1109745,,150000,3.193806,6.479273
1398,4377,COMMERCIAL,C100000380,,SMALL,HEALTHCARE,,,,REGISTERED,7680,5/15/2010,760,,VAT,YES,1109746,,150000,3.194018,6.479366
1399,4378,COMMERCIAL,C100000381,,SMALL,HEALTHCARE,,,,REGISTERED,7700,5/15/2010,762,,VAT,YES,1109747,,150000,3.194071,6.479428
1400,4379,COMMERCIAL,C100000382,,SMALL,HEALTHCARE,,,,UNREGISTERED,7720,5/15/2010,764,,VAT,YES,1109748,,150000,3.193503,6.479656
1401,4380,COMMERCIAL,C100000383,,SMALL,HEALTHCARE,,,,UNREGISTERED,7740,5/15/2010,766,,VAT,YES,1109749,,150000,3.193307,6.479793
1402,4381,COMMERCIAL,C100000384,,SMALL,HEALTHCARE,,,,REGISTERED,7760,5/15/2010,768,,VAT,YES,1109750,,150000,3.189588,6.482804
1403,4382,COMMERCIAL,C100000385,,SMALL,HEALTHCARE,,,,REGISTERED,7780,5/15/2010,770,,VAT,YES,1109751,,150000,3.189577,6.482848
1404,4383,COMMERCIAL,C100000386,,MEDIUM,HEALTHCARE,,,,REGISTERED,7800,5/15/2010,772,,VAT,YES,1109752,,150000,3.189549,6.482415
1405,4384,COMMERCIAL,C100000387,,MEDIUM,HEALTHCARE,,,,REGISTERED,7820,5/15/2010,774,,COMPANY,NO,1109753,,150000,3.184724,6.484673
1406,4385,COMMERCIAL,C100000388,,MEDIUM,HEALTHCARE,,,,REGISTERED,7840,5/15/2010,776,,COMPANY,NO,1109754,,150000,3.184667,6.484506
1407,4386,COMMERCIAL,C100000389,,MEDIUM,HEALTHCARE,,,,REGISTERED,7860,5/15/2010,778,,COMPANY,NO,1109755,,150000,3.184578,6.484589
1408,4387,COMMERCIAL,C100000390,,MEDIUM,HEALTHCARE,,,,REGISTERED,7880,5/15/2010,780,,COMPANY,NO,1109756,,150000,3.184366,6.484582
1409,4388,COMMERCIAL,C100000391,,MEDIUM,HEALTHCARE,,,,REGISTERED,7900,5/15/2010,782,,COMPANY,NO,1109757,,150000,3.184415,6.484499
1410,4389,COMMERCIAL,C100000392,,MEDIUM,HEALTHCARE,,,,REGISTERED,7920,5/15/2010,784,,COMPANY,NO,1109758,,150000,3.184547,6.484440
1411,4390,COMMERCIAL,C100000393,,MEDIUM,HEALTHCARE,,,,REGISTERED,7940,5/15/2010,786,,COMPANY,NO,1109759,,150000,3.184483,6.484491
1412,4391,COMMERCIAL,C100000394,,MEDIUM,HEALTHCARE,,,,REGISTERED,7960,5/15/2010,788,,COMPANY,NO,1109760,,150000,3.183523,6.484652
1413,4392,COMMERCIAL,C100000395,,MEDIUM,HEALTHCARE,,,,REGISTERED,7980,5/15/2010,790,,COMPANY,NO,1109761,,150000,3.183237,6.484651
1414,4393,COMMERCIAL,C100000396,,LARGE,HEALTHCARE,,,,REGISTERED,8000,5/15/2010,792,,COMPANY,NO,1109762,,150000,3.183046,6.484655
1415,4394,COMMERCIAL,C100000397,,LARGE,HEALTHCARE,,,,REGISTERED,8020,5/15/2010,794,,COMPANY,NO,1109763,,150000,3.183296,6.484543
1416,4395,COMMERCIAL,C100000398,,LARGE,HEALTHCARE,,,,REGISTERED,8040,5/15/2010,796,,COMPANY,NO,1109764,,150000,3.183365,6.484532
1417,4396,COMMERCIAL,C100000399,,LARGE,HEALTHCARE,,,,REGISTERED,8060,5/15/2010,798,,COMPANY,NO,1109765,,150000,3.183490,6.484546
1418,4397,COMMERCIAL,C100000400,,LARGE,HEALTHCARE,,,,REGISTERED,8080,5/15/2010,800,,COMPANY,NO,1109766,,150000,3.183489,6.484401
1419,4398,COMMERCIAL,C100000401,,LARGE,HEALTHCARE,,,,REGISTERED,8100,5/15/2010,802,,COMPANY,NO,1109767,,150000,3.183131,6.484492
1420,4399,COMMERCIAL,C100000402,,LARGE,HEALTHCARE,,,,REGISTERED,8120,5/15/2010,804,,COMPANY,NO,1109768,,150000,3.183145,6.484393
1421,4400,COMMERCIAL,C100000403,,LARGE,HEALTHCARE,,,,REGISTERED,8140,5/15/2010,806,,COMPANY,NO,1109769,,150000,3.184138,6.484852
1422,4401,COMMERCIAL,C100000404,,LARGE,HEALTHCARE,,,,REGISTERED,8160,5/15/2010,808,,COMPANY,NO,1109770,,150000,3.183119,6.485152
1423,4402,COMMERCIAL,C100000405,,LARGE,HEALTHCARE,,,,REGISTERED,8180,5/15/2010,810,,COMPANY,NO,1109771,,150000,3.183247,6.485241
1424,4403,COMMERCIAL,C100000406,,LARGE,HEALTHCARE,,,,REGISTERED,8200,5/15/2010,812,,VAT,YES,1109772,,150000,3.183032,6.484898
1425,4404,COMMERCIAL,C100000407,,LARGE,GORCERCY,,,,REGISTERED,8220,5/15/2010,814,,VAT,YES,1109773,,150000,3.183024,6.484877
1426,4405,COMMERCIAL,C100000408,,LARGE,GORCERCY,,,,REGISTERED,8240,5/15/2010,816,,VAT,YES,1109774,,150000,3.180992,6.485421
1427,4406,COMMERCIAL,C100000409,,MEDIUM,GORCERCY,,,,REGISTERED,8260,5/15/2010,818,,VAT,YES,1109775,,150000,3.177142,6.479593
1428,4407,COMMERCIAL,C100000410,,MEDIUM,HEALTHCARE,,,,REGISTERED,8280,5/15/2010,820,,VAT,YES,1109776,,150000,3.197171,6.469812
1429,4408,COMMERCIAL,C100000411,,MEDIUM,HEALTHCARE,,,,REGISTERED,8300,5/15/2010,822,,VAT,YES,1109777,,150000,3.197206,6.469878
1430,4409,COMMERCIAL,C100000412,,MEDIUM,HEALTHCARE,,,,REGISTERED,8320,5/15/2010,824,,VAT,YES,1109778,,150000,3.197211,6.470010
1431,4410,COMMERCIAL,C100000413,,MEDIUM,HEALTHCARE,,,,REGISTERED,8340,5/15/2010,826,,VAT,YES,1109779,,150000,3.197101,6.470039
1432,4411,COMMERCIAL,C100000414,,MEDIUM,HEALTHCARE,,,,REGISTERED,8360,5/15/2010,828,,VAT,YES,1109780,,150000,3.197137,6.470159
1433,4412,COMMERCIAL,C100000415,,MEDIUM,HEALTHCARE,,,,REGISTERED,8380,5/15/2010,830,,VAT,YES,1109781,,150000,3.196942,6.469994
1434,4413,COMMERCIAL,C100000416,,MEDIUM,HEALTHCARE,,,,REGISTERED,8400,5/15/2010,832,,VAT,YES,1109782,,150000,3.197072,6.470017
1435,4414,COMMERCIAL,C100000417,,MEDIUM,HEALTHCARE,,,,REGISTERED,8420,5/15/2010,834,,VAT,YES,1109783,,150000,3.196020,6.469944
1436,4415,COMMERCIAL,C100000418,,MEDIUM,HEALTHCARE,,,,REGISTERED,8440,5/15/2010,836,,VAT,YES,1109784,,150000,3.195898,6.469793
1437,4416,COMMERCIAL,C100000419,,MEDIUM,HEALTHCARE,,,,REGISTERED,8460,5/15/2010,838,,VAT,YES,1109785,,150000,3.195815,6.469735
1438,4417,COMMERCIAL,C100000420,,MEDIUM,HEALTHCARE,,,,REGISTERED,8480,5/15/2010,840,,VAT,YES,1109786,,150000,3.195748,6.469628
1439,4418,COMMERCIAL,C100000421,,MEDIUM,HEALTHCARE,,,,REGISTERED,8500,5/15/2010,842,,VAT,YES,1109787,,150000,3.195704,6.469873
1440,4419,COMMERCIAL,C100000422,,MEDIUM,HEALTHCARE,,,,REGISTERED,8520,5/15/2010,844,,VAT,YES,1109788,,150000,3.195785,6.470018
1441,4420,COMMERCIAL,C100000423,,MEDIUM,HEALTHCARE,,,,REGISTERED,8540,5/15/2010,846,,VAT,YES,1109789,,150000,3.195728,6.470168
1442,4421,COMMERCIAL,C100000424,,MEDIUM,HEALTHCARE,,,,REGISTERED,8560,5/15/2010,848,,VAT,YES,1109790,,150000,3.195592,6.470086
1443,4422,COMMERCIAL,C100000425,,MEDIUM,HEALTHCARE,,,,REGISTERED,8580,5/15/2010,850,,VAT,YES,1109791,,150000,3.195508,6.470057
1444,4423,COMMERCIAL,C100000426,,MEDIUM,HEALTHCARE,,,,REGISTERED,8600,5/15/2010,852,,VAT,YES,1109792,,150000,3.195645,6.469661
1445,4424,COMMERCIAL,C100000427,,MEDIUM,HEALTHCARE,,,,REGISTERED,8620,5/15/2010,854,,VAT,YES,1109793,,150000,3.195527,6.469596
1446,4425,COMMERCIAL,C100000428,,MEDIUM,HEALTHCARE,,,,REGISTERED,8640,5/15/2010,856,,VAT,YES,1109794,,150000,3.195541,6.469774
1447,4426,COMMERCIAL,C100000429,,MEDIUM,HEALTHCARE,,,,REGISTERED,8660,5/15/2010,858,,VAT,YES,1109795,,150000,3.196186,6.469967
1448,4427,COMMERCIAL,C100000430,,MEDIUM,HEALTHCARE,,,,REGISTERED,8680,5/15/2010,860,,VAT,YES,1109796,,150000,3.196217,6.469826
1449,4428,COMMERCIAL,C100000431,,MEDIUM,HEALTHCARE,,,,REGISTERED,8700,5/15/2010,862,,VAT,YES,1109797,,150000,3.196145,6.469812
1450,4429,COMMERCIAL,C100000432,,MEDIUM,HEALTHCARE,,,,REGISTERED,8720,5/15/2010,864,,VAT,YES,1109798,,150000,3.196378,6.469830
1451,4430,COMMERCIAL,C100000433,,MEDIUM,HEALTHCARE,,,,REGISTERED,8740,5/15/2010,866,,VAT,YES,1109799,,150000,3.196428,6.469986
1452,4431,COMMERCIAL,C100000434,,MEDIUM,HEALTHCARE,,,,REGISTERED,8760,5/15/2010,868,,VAT,YES,1109800,,150000,3.196574,6.470059
1453,4432,COMMERCIAL,C100000435,,MEDIUM,HEALTHCARE,,,,REGISTERED,8780,5/15/2010,870,,VAT,YES,1109801,,150000,3.196604,6.469736
1454,4433,COMMERCIAL,C100000436,,MEDIUM,HEALTHCARE,,,,REGISTERED,8800,5/15/2010,872,,VAT,YES,1109802,,150000,3.196810,6.469711
1455,4434,COMMERCIAL,C100000437,,MEDIUM,HEALTHCARE,,,,REGISTERED,8820,5/15/2010,874,,VAT,YES,1109803,,150000,3.196549,6.469633
1456,4435,COMMERCIAL,C100000438,,MEDIUM,HEALTHCARE,,,,REGISTERED,8840,5/15/2010,876,,VAT,YES,1109804,,150000,3.196399,6.469602
1457,4436,COMMERCIAL,C100000439,,MEDIUM,HEALTHCARE,,,,REGISTERED,8860,5/15/2010,878,,VAT,YES,1109805,,150000,3.196242,6.469585
1458,4437,COMMERCIAL,C100000440,,MEDIUM,HEALTHCARE,,,,REGISTERED,8880,5/15/2010,880,,VAT,YES,1109806,,150000,3.196255,6.469373
1459,4438,COMMERCIAL,C100000441,,MEDIUM,HEALTHCARE,,,,REGISTERED,8900,5/15/2010,882,,VAT,YES,1109807,,150000,3.196437,6.469385
1460,4439,COMMERCIAL,C100000442,,MEDIUM,HEALTHCARE,,,,REGISTERED,8920,5/15/2010,884,,VAT,YES,1109808,,150000,3.196511,6.469405
1461,4440,COMMERCIAL,C100000443,,MEDIUM,HEALTHCARE,,,,REGISTERED,8940,5/15/2010,886,,VAT,YES,1109809,,150000,3.196593,6.469365
1462,4441,COMMERCIAL,C100000444,,MEDIUM,HEALTHCARE,,,,REGISTERED,8960,5/15/2010,888,,VAT,YES,1109810,,150000,3.196586,6.469553
1463,4442,COMMERCIAL,C100000445,,MEDIUM,HEALTHCARE,,,,REGISTERED,8980,5/15/2010,890,,VAT,YES,1109811,,150000,3.196407,6.469561
1464,4443,COMMERCIAL,C100000446,,LARGE,HEALTHCARE,,,,REGISTERED,9000,5/15/2010,892,,VAT,YES,1109812,,150000,3.195488,6.471412
1465,4444,COMMERCIAL,C100000447,,LARGE,HEALTHCARE,,,,REGISTERED,9020,5/15/2010,894,,VAT,YES,1109813,,150000,3.196059,6.471584
1466,4445,COMMERCIAL,C100000448,,LARGE,HEALTHCARE,,,,REGISTERED,9040,5/15/2010,896,,VAT,YES,1109814,,150000,3.196033,6.471418
1467,4446,COMMERCIAL,C100000449,,LARGE,HEALTHCARE,,,,REGISTERED,9060,5/15/2010,898,,VAT,YES,1109815,,150000,3.196118,6.471287
1468,4447,COMMERCIAL,C100000450,,LARGE,HEALTHCARE,,,,REGISTERED,9080,5/15/2010,900,,VAT,YES,1109816,,150000,3.196171,6.471296
1469,4448,COMMERCIAL,C100000451,,LARGE,HEALTHCARE,,,,REGISTERED,9100,5/15/2010,902,,VAT,YES,1109817,,150000,3.196159,6.471564
1470,4449,COMMERCIAL,C100000452,,LARGE,HEALTHCARE,,,,REGISTERED,9120,5/15/2010,904,,VAT,YES,1109818,,150000,3.196130,6.471675
1471,4450,COMMERCIAL,C100000453,,LARGE,HEALTHCARE,,,,REGISTERED,9140,5/15/2010,906,,VAT,YES,1109819,,150000,3.196222,6.471507
1472,4451,COMMERCIAL,C100000454,,LARGE,HEALTHCARE,,,,REGISTERED,9160,5/15/2010,908,,VAT,YES,1109820,,150000,3.196317,6.471398
1473,4452,COMMERCIAL,C100000455,,LARGE,HEALTHCARE,,,,REGISTERED,9180,5/15/2010,910,,VAT,YES,1109821,,150000,3.196401,6.471508
1474,4453,COMMERCIAL,C100000456,,MEDIUM,GORCERCY,,,,REGISTERED,9200,5/15/2010,912,,VAT,YES,1109822,,150000,3.196611,6.471068
1475,4454,COMMERCIAL,C100000457,,MEDIUM,GORCERCY,,,,REGISTERED,9220,5/15/2010,914,,VAT,YES,1109823,,150000,3.196529,6.471038
1476,4455,COMMERCIAL,C100000458,,MEDIUM,GORCERCY,,,,REGISTERED,9240,5/15/2010,916,,VAT,YES,1109824,,150000,3.196420,6.471105
1477,4456,COMMERCIAL,C100000459,,MEDIUM,HEALTHCARE,,,,REGISTERED,9260,5/15/2010,918,,VAT,YES,1109825,,150000,3.196207,6.470972
1478,4457,COMMERCIAL,C100000460,,MEDIUM,HEALTHCARE,,,,REGISTERED,9280,5/15/2010,920,,VAT,YES,1109826,,150000,3.196049,6.471160
1479,4458,COMMERCIAL,C100000461,,MEDIUM,HEALTHCARE,,,,REGISTERED,9300,5/15/2010,922,,COMPANY,NO,1109827,,150000,3.196043,6.470918
1480,4459,COMMERCIAL,C100000462,,MEDIUM,HEALTHCARE,,,,REGISTERED,9320,5/15/2010,924,,COMPANY,NO,1109828,,150000,3.195975,6.470814
1481,4460,COMMERCIAL,C100000463,,MEDIUM,HEALTHCARE,,,,REGISTERED,9340,5/15/2010,926,,COMPANY,NO,1109829,,150000,3.195940,6.470994
1482,4461,COMMERCIAL,C100000464,,MEDIUM,HEALTHCARE,,,,REGISTERED,9360,5/15/2010,928,,COMPANY,NO,1109830,,150000,3.195922,6.470794
1483,4462,COMMERCIAL,C100000465,,MEDIUM,HEALTHCARE,,,,REGISTERED,9380,5/15/2010,930,,COMPANY,NO,1109831,,150000,3.195855,6.470867
1484,4463,COMMERCIAL,C100000466,,MEDIUM,HEALTHCARE,,,,REGISTERED,9400,5/15/2010,932,,COMPANY,NO,1109832,,150000,3.195823,6.471013
1485,4464,COMMERCIAL,C100000467,,MEDIUM,HEALTHCARE,,,,REGISTERED,9420,5/15/2010,934,,COMPANY,NO,1109833,,150000,3.195751,6.470837
1486,4465,COMMERCIAL,C100000468,,MEDIUM,HEALTHCARE,,,,REGISTERED,9440,5/15/2010,936,,COMPANY,NO,1109834,,150000,3.195777,6.470667
1487,4466,COMMERCIAL,C100000469,,MEDIUM,HEALTHCARE,,,,REGISTERED,9460,5/15/2010,938,,COMPANY,NO,1109835,,150000,3.195662,6.470767
1488,4467,COMMERCIAL,C100000470,,MEDIUM,HEALTHCARE,,,,REGISTERED,9480,5/15/2010,940,,COMPANY,NO,1109836,,150000,3.195613,6.470937
1489,4468,COMMERCIAL,C100000471,,MEDIUM,HEALTHCARE,,,,REGISTERED,9500,5/15/2010,942,,COMPANY,NO,1109837,,150000,3.197065,6.471380
1490,4469,COMMERCIAL,C100000472,,MEDIUM,HEALTHCARE,,,,REGISTERED,9520,5/15/2010,944,,COMPANY,NO,1109838,,150000,3.197135,6.470780
1491,4470,COMMERCIAL,C100000473,,MEDIUM,HEALTHCARE,,,,REGISTERED,9540,5/15/2010,946,,COMPANY,NO,1109839,,150000,3.197011,6.470824
1492,4471,COMMERCIAL,C100000474,,MEDIUM,HEALTHCARE,,,,REGISTERED,9560,5/15/2010,948,,COMPANY,NO,1109840,,150000,3.196933,6.470812
1493,4472,COMMERCIAL,C100000475,,MEDIUM,HEALTHCARE,,,,REGISTERED,9580,5/15/2010,950,,COMPANY,NO,1109841,,150000,3.196870,6.470894
1494,4473,COMMERCIAL,C100000476,,MEDIUM,HEALTHCARE,,,,REGISTERED,9600,5/15/2010,952,,COMPANY,NO,1109842,,150000,3.196870,6.470934
1495,4474,COMMERCIAL,C100000477,,MEDIUM,HEALTHCARE,,,,REGISTERED,9620,5/15/2010,954,,COMPANY,NO,1109843,,150000,3.196780,6.470907
1496,4475,COMMERCIAL,C100000478,,LARGE,HEALTHCARE,,,,REGISTERED,9640,5/15/2010,956,,COMPANY,NO,1109844,,150000,3.196801,6.470996
1497,4476,COMMERCIAL,C100000479,,MEDIUM,HEALTHCARE,,,,REGISTERED,9660,5/15/2010,958,,COMPANY,NO,1109845,,150000,3.196698,6.470583
1498,4477,COMMERCIAL,C100000480,,MEDIUM,HEALTHCARE,,,,REGISTERED,9680,5/15/2010,960,,COMPANY,NO,1109846,,150000,3.196634,6.470809
1499,4478,COMMERCIAL,C100000481,,MEDIUM,HEALTHCARE,,,,REGISTERED,9700,5/15/2010,962,,COMPANY,NO,1109847,,150000,3.188203,6.473280
1500,4479,COMMERCIAL,C100000482,,MEDIUM,HEALTHCARE,,,,REGISTERED,9720,5/15/2010,964,,COMPANY,NO,1109848,,150000,3.188486,6.473063
1501,4480,COMMERCIAL,C100000483,,MEDIUM,HEALTHCARE,,,,REGISTERED,9740,5/15/2010,966,,COMPANY,NO,1109849,,150000,3.187958,6.473576
1502,4481,COMMERCIAL,C100000484,,MEDIUM,HEALTHCARE,,,,REGISTERED,9760,5/15/2010,968,,COMPANY,NO,1109850,,150000,3.187694,6.473707
1503,4482,COMMERCIAL,C100000485,,SMALL,HEALTHCARE,,,,REGISTERED,9780,5/15/2010,970,,VAT,YES,1109851,,150000,3.187754,6.473794
1504,4483,COMMERCIAL,C100000486,,SMALL,HEALTHCARE,,,,REGISTERED,9800,5/15/2010,972,,VAT,YES,1109852,,150000,3.187475,6.473349
1505,4484,COMMERCIAL,C100000487,,SMALL,HEALTHCARE,,,,REGISTERED,9820,5/15/2010,974,,VAT,YES,1109853,,150000,3.187688,6.473425
1506,4485,COMMERCIAL,C100000488,,SMALL,HEALTHCARE,,,,REGISTERED,9840,5/15/2010,976,,VAT,YES,1109854,,150000,3.187694,6.473119
1507,4486,COMMERCIAL,C100000489,,SMALL,HEALTHCARE,,,,UNREGISTERED,9860,5/15/2010,978,,VAT,YES,1109855,,150000,3.187766,6.472991
1508,4487,COMMERCIAL,C100000490,,SMALL,HEALTHCARE,,,,REGISTERED,9880,5/15/2010,980,,VAT,YES,1109856,,150000,3.188012,6.473076
1509,4488,COMMERCIAL,C100000491,,SMALL,HEALTHCARE,,,,REGISTERED,9900,5/15/2010,982,,VAT,YES,1109857,,150000,3.187999,6.472969
1510,4489,COMMERCIAL,C100000492,,SMALL,HEALTHCARE,,,,REGISTERED,9920,5/15/2010,984,,VAT,YES,1109858,,150000,3.188205,6.472743
1511,4490,COMMERCIAL,C100000493,,SMALL,HEALTHCARE,,,,REGISTERED,9940,5/15/2010,986,,VAT,YES,1109859,,150000,3.187952,6.472595
1512,4491,COMMERCIAL,C100000494,,SMALL,HEALTHCARE,,,,REGISTERED,9960,5/15/2010,988,,VAT,YES,1109860,,150000,3.187784,6.472501
1513,4492,COMMERCIAL,C100000495,,SMALL,HEALTHCARE,,,,UNREGISTERED,9980,5/15/2010,990,,VAT,YES,1109861,,150000,3.187821,6.472681
1514,4493,COMMERCIAL,C100000496,,MEDIUM,HEALTHCARE,,,,REGISTERED,10000,5/15/2010,992,,VAT,YES,1109862,,150000,3.187825,6.472871
1515,4494,COMMERCIAL,C100000497,,MEDIUM,HEALTHCARE,,,,REGISTERED,10020,5/15/2010,994,,VAT,YES,1109863,,150000,3.187952,6.473224
1516,4495,COMMERCIAL,C100000498,,MEDIUM,HEALTHCARE,,,,REGISTERED,10040,5/15/2010,996,,VAT,YES,1109864,,150000,3.187982,6.473383
1517,4496,COMMERCIAL,C100000499,,LARGE,HEALTHCARE,,,,REGISTERED,10060,5/15/2010,998,,VAT,YES,1109865,,150000,3.187860,6.473430
1518,4497,COMMERCIAL,C100000500,,MEDIUM,HEALTHCARE,,,,REGISTERED,10080,5/15/2010,1000,,VAT,YES,1109866,,150000,3.187856,6.473371
1519,4498,COMMERCIAL,C100000501,,MEDIUM,HEALTHCARE,,,,REGISTERED,10100,5/15/2010,1002,,VAT,YES,1109867,,150000,3.187324,6.473035
1520,4499,COMMERCIAL,C100000502,,MEDIUM,GORCERCY,,,,REGISTERED,10120,5/15/2010,1004,,VAT,YES,1109868,,150000,3.187127,6.473259
1521,4500,COMMERCIAL,C100000503,,MEDIUM,GORCERCY,,,,REGISTERED,10140,5/15/2010,1006,,VAT,YES,1109869,,150000,3.187342,6.473506
1522,4501,COMMERCIAL,C100000504,,MEDIUM,GORCERCY,,,,REGISTERED,10160,5/15/2010,1008,,VAT,YES,1109870,,150000,3.188409,6.472901
1523,4502,COMMERCIAL,C100000505,,MEDIUM,GORCERCY,,,,REGISTERED,10180,5/15/2010,1010,,VAT,YES,1109871,,150000,3.187639,6.473308
1524,4503,COMMERCIAL,C100000506,,MEDIUM,GORCERCY,,,,REGISTERED,10200,5/15/2010,1012,,VAT,YES,1109872,,150000,3.188111,6.473573
1525,4504,COMMERCIAL,C100000507,,MEDIUM,GORCERCY,,,,REGISTERED,10220,5/15/2010,1014,,VAT,YES,1109873,,150000,3.187814,6.472537
1526,4505,COMMERCIAL,C100000508,,MEDIUM,GORCERCY,,,,REGISTERED,10240,5/15/2010,1016,,VAT,YES,1109874,,150000,3.189129,6.474224
1527,4506,COMMERCIAL,C100000509,,MEDIUM,GORCERCY,,,,REGISTERED,10260,5/15/2010,1018,,VAT,YES,1109875,,150000,3.189047,6.474108
1528,4507,COMMERCIAL,C100000510,,MEDIUM,HEALTHCARE,,,,REGISTERED,10280,5/15/2010,1020,,VAT,YES,1109876,,150000,3.190721,6.476431
1529,4508,COMMERCIAL,C100000511,,MEDIUM,HEALTHCARE,,,,REGISTERED,10300,5/15/2010,1022,,COMPANY,NO,1109877,,150000,3.190804,6.476457
1530,4509,COMMERCIAL,C100000512,,MEDIUM,HEALTHCARE,,,,REGISTERED,10320,5/15/2010,1024,,COMPANY,NO,1109878,,150000,3.190907,6.476620
1531,4510,COMMERCIAL,C100000513,,MEDIUM,HEALTHCARE,,,,REGISTERED,10340,5/15/2010,1026,,COMPANY,NO,1109879,,150000,3.190837,6.476685
1532,4511,COMMERCIAL,C100000514,,MEDIUM,HEALTHCARE,,,,REGISTERED,10360,5/15/2010,1028,,COMPANY,NO,1109880,,150000,3.190782,6.476000
1533,4512,COMMERCIAL,C100000515,,MEDIUM,HEALTHCARE,,,,REGISTERED,10380,5/15/2010,1030,,COMPANY,NO,1109881,,150000,3.190791,6.476138
1534,4513,COMMERCIAL,C100000516,,MEDIUM,HEALTHCARE,,,,REGISTERED,10400,5/15/2010,1032,,COMPANY,NO,1109882,,150000,3.190927,6.476020
1535,4514,COMMERCIAL,C100000517,,MEDIUM,HEALTHCARE,,,,REGISTERED,10420,5/15/2010,1034,,COMPANY,NO,1109883,,150000,3.190986,6.476020
1536,4515,COMMERCIAL,C100000518,,MEDIUM,HEALTHCARE,,,,REGISTERED,10440,5/15/2010,1036,,COMPANY,NO,1109884,,150000,3.190921,6.476198
1537,4516,COMMERCIAL,C100000519,,MEDIUM,HEALTHCARE,,,,REGISTERED,10460,5/15/2010,1038,,COMPANY,NO,1109885,,150000,3.190594,6.476265
1538,4517,COMMERCIAL,C100000520,,MEDIUM,HEALTHCARE,,,,REGISTERED,10480,5/15/2010,1040,,COMPANY,NO,1109886,,150000,3.190778,6.475755
1539,4518,COMMERCIAL,C100000521,,MEDIUM,CONSTRUCTION,,,,REGISTERED,10500,5/15/2010,1042,,COMPANY,NO,1109887,,150000,3.190945,6.475751
1540,4519,COMMERCIAL,C100000522,,MEDIUM,CONSTRUCTION,,,,REGISTERED,10520,5/15/2010,1044,,COMPANY,NO,1109888,,150000,3.190863,6.475565
1541,4520,COMMERCIAL,C100000523,,MEDIUM,CONSTRUCTION,,,,REGISTERED,10540,5/15/2010,1046,,COMPANY,NO,1109889,,150000,3.190972,6.475499
1542,4521,COMMERCIAL,C100000524,,MEDIUM,CONSTRUCTION,,,,REGISTERED,10560,5/15/2010,1048,,COMPANY,NO,1109890,,150000,3.190518,6.475721
1543,4522,COMMERCIAL,C100000525,,MEDIUM,HEALTHCARE,,,,REGISTERED,10580,5/15/2010,1050,,COMPANY,NO,1109891,,150000,3.190612,6.475739
1544,4523,COMMERCIAL,C100000526,,MEDIUM,HEALTHCARE,,,,REGISTERED,10600,5/15/2010,1052,,COMPANY,NO,1109892,,150000,3.190437,6.475433
1545,4524,COMMERCIAL,C100000527,,MEDIUM,HEALTHCARE,,,,REGISTERED,10620,5/15/2010,1054,,COMPANY,NO,1109893,,150000,3.190608,6.475494
1546,4525,COMMERCIAL,C100000528,,MEDIUM,HEALTHCARE,,,,REGISTERED,10640,2/11/1992,1056,,COMPANY,NO,1109894,,150000,3.190709,6.475439
1547,4526,COMMERCIAL,C100000529,,MEDIUM,HEALTHCARE,,,,REGISTERED,10660,5/24/1991,1058,,COMPANY,NO,1109895,,150000,3.190591,6.475301
1548,4527,COMMERCIAL,C100000530,,MEDIUM,HEALTHCARE,,,,REGISTERED,10680,4/13/1990,1060,,COMPANY,NO,1109896,,150000,3.190661,6.475203
1549,4528,COMMERCIAL,C100000531,,MEDIUM,HEALTHCARE,,,,REGISTERED,10700,6/12/1993,1062,,COMPANY,NO,1109897,,150000,3.190771,6.475279
1550,4529,COMMERCIAL,C100000532,,MEDIUM,HEALTHCARE,,,,REGISTERED,10720,5/11/1990,1064,,COMPANY,NO,1109898,,150000,3.190859,6.475075
1551,4530,COMMERCIAL,C100000533,,MEDIUM,HEALTHCARE,,,,REGISTERED,10740,5/22/1993,1066,,COMPANY,NO,1109899,,150000,3.190848,6.475071
1552,4531,COMMERCIAL,C100000534,,MEDIUM,HEALTHCARE,,,,REGISTERED,10760,5/11/1990,1068,,COMPANY,NO,1109900,,150000,3.190766,6.475016
1553,4532,COMMERCIAL,C100000535,,MEDIUM,HEALTHCARE,,,,REGISTERED,10780,5/11/1993,1070,,COMPANY,NO,1109901,,150000,3.190966,6.474887
1554,4533,COMMERCIAL,C100000536,,MEDIUM,HEALTHCARE,,,,REGISTERED,10800,5/10/1993,1072,,COMPANY,NO,1109902,,150000,3.190722,6.474907
1555,4534,COMMERCIAL,C100000537,,MEDIUM,HEALTHCARE,,,,REGISTERED,10820,5/11/1994,1074,,COMPANY,NO,1109903,,150000,3.190798,6.474769
1556,4535,COMMERCIAL,C100000538,,MEDIUM,HEALTHCARE,,,,REGISTERED,10840,5/11/1993,1076,,COMPANY,NO,1109904,,150000,3.190636,6.474827
